pid,assignees,review_count_expected,product_url,review_url
NDFH9JYF5XKYAFDY,Chinmoy,1216,https://www.flipkart.com/frozen-nuts-premium-mewa-mix-almonds-cashews-kiwi-walnuts-apricots-dates-blueberry-assorted-fruits/p/itmb599a803d76cb?pid=NDFH9JYF5XKYAFDY&lid=LSTNDFH9JYF5XKYAFDYWXRLDS&marketplace=FLIPKART&store=eat&srno=b_3_107&otracker=browse&fm=neo%2Fmerchandising&iid=en_chjokHFHZ4vGxmX388ZqTDu8kYcZYMWE7lQDJ8SvJ-O4JOcKKLWrOfRRgwnyNEwBArq8H5aD9j5T6sZE6Lde23p8cE4222Q8XDAoDyE5VkpWpdgN5kaFnoCWjgmBIntm&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/frozen-nuts-premium-mewa-mix-almonds-cashews-kiwi-walnuts-apricots-dates-blueberry-assorted-fruits/product-reviews/itmb599a803d76cb?pid=NDFH9JYF5XKYAFDY&lid&marketplace=FLIPKART
NDFHA2Y4TAKVAKUR,Chinmoy,388,https://www.flipkart.com/dailyherbs-mix-dry-fruit-panchmeva-500gm-a-almonds-cashews-raisins-apricots-assorted-seeds-nuts/p/itmb82d0012d11dc?pid=NDFHA2Y4TAKVAKUR&lid=LSTNDFHA2Y4TAKVAKURXAFSCW&marketplace=FLIPKART&store=eat&srno=b_5_163&otracker=browse&fm=neo%2Fmerchandising&iid=0f192add-131f-4cbe-90e5-d41a7defe61c.NDFHA2Y4TAKVAKUR.SEARCH&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/dailyherbs-mix-dry-fruit-panchmeva-500gm-a-almonds-cashews-raisins-apricots-assorted-seeds-nuts/product-reviews/itmb82d0012d11dc?pid=NDFHA2Y4TAKVAKUR&lid&marketplace=FLIPKART
NDFHA6J73SYAKAX2,Chinmoy,315,https://www.flipkart.com/granic-farms-mix-dry-fruits-mixed-fruits/p/itm189b74d6e6c54?pid=NDFHA6J73SYAKAX2&lid=LSTNDFHA6J73SYAKAX2WQ4K45&marketplace=FLIPKART&store=eat&srno=b_1_4&otracker=browse&fm=neo%2Fmerchandising&iid=4d902517-72cf-4645-96d3-a8ad5e54456d.NDFHA6J73SYAKAX2.SEARCH&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/granic-farms-mix-dry-fruits-mixed-fruits/product-reviews/itm189b74d6e6c54?pid=NDFHA6J73SYAKAX2&lid=LSTNDFHA6J73SYAKAX2WQ4K45&marketplace=FLIPKART
NDFHBMNRMETFYHRW,Chinmoy,125,https://www.flipkart.com/mrherb-dry-fruits-edible-seeds-mix-nine-superfoods-mixture-all-premium-almonds-cashews-pistachios-amla-apricots-raisins-dates-kiwi-figs-watermelon/p/itmc9f3f715234b1?pid=NDFHBMNRMETFYHRW&lid=LSTNDFHBMNRMETFYHRWAR6VJQ&marketplace=FLIPKART&store=eat&srno=b_5_185&otracker=browse&fm=neo%2Fmerchandising&iid=en_0jvYzN0S0eVzpVwEIHPEEX-7Iqeftkc5FXPOeJKSUPPnLlvoUZhHfJaKzFXFkhj5pCiM1etXIaMozcAtiPepATY2XbuZv3ynKWsrH2GadtVjQ4F-GXx8G_BzKk1AXWuN&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/mrherb-dry-fruits-edible-seeds-mix-nine-superfoods-mixture-all-premium-almonds-cashews-pistachios-amla-apricots-raisins-dates-kiwi-figs-watermelon/product-reviews/itmc9f3f715234b1?pid=NDFHBMNRMETFYHRW&lid&marketplace=FLIPKART
NDFHC6GGJFGASSJ7,Chinmoy,34,https://www.flipkart.com/open-secret-premium-dry-fruits-combo-badam-almonds-cashews-pistachios-kishmish-raisins-assorted-nuts/p/itmbe80141e69ce6?pid=NDFHC6GGJFGASSJ7&lid=LSTNDFHC6GGJFGASSJ7YTQDXL&marketplace=FLIPKART&store=eat&srno=b_1_2&otracker=browse&fm=neo%2Fmerchandising&iid=en_9zlsNy-Ky2meLORTN0Th5dkHdXfBvhbIDITaIdwNaT1TDhBG7FBVpe5I36HRG_CveeBGONS46WPFoNs9EnsI0pXlg4Gj9jKbGcG7006TghU4-iYW2R6D5egAkIkPxPRi&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/open-secret-premium-dry-fruits-combo-badam-almonds-cashews-pistachios-kishmish-raisins-assorted-nuts/product-reviews/itmbe80141e69ce6?pid=NDFHC6GGJFGASSJ7&lid&marketplace=FLIPKART
NDFHGUEV9DDGPUSN,Chinmoy,236,https://www.flipkart.com/blk-foods-select-1kg-dry-dates-brown-sukha-khajoor-chuara-kharek/p/itm62daa7e2cc0b5?pid=NDFHGUEV9DDGPUSN&lid=LSTNDFHGUEV9DDGPUSNQBXDWG&marketplace=FLIPKART&store=eat&srno=b_1_19&otracker=browse&fm=neo%2Fmerchandising&iid=4d902517-72cf-4645-96d3-a8ad5e54456d.NDFHGUEV9DDGPUSN.SEARCH&ppt=browse&ppn=browse&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/blk-foods-select-1kg-dry-dates-brown-sukha-khajoor-chuara-kharek/product-reviews/itm62daa7e2cc0b5?pid=NDFHGUEV9DDGPUSN&lid=LSTNDFHGUEV9DDGPUSNQBXDWG&marketplace=FLIPKART
NDFHKHNCHTSVFHMT,Chinmoy,553,https://www.flipkart.com/shivaay-trial-nut-mix-dryfruits-seeds-1kg/p/itm761b394bd37c6?pid=NDFHKHNCHTSVFHMT&lid=LSTNDFHKHNCHTSVFHMTRKOKRA&marketplace=FLIPKART&store=eat&srno=b_1_1&otracker=browse&fm=neo%2Fmerchandising&iid=en_9zlsNy-Ky2meLORTN0Th5dkHdXfBvhbIDITaIdwNaT2eLVxGy0TWYhSvAzxGxHtQP7B6VV9hIYtwIAWuj02xEY8LXiwXD4o_poybSWFkYmJGf4ewNZMhIFB8kTZDrt6V&ppt=browse&ppn=browse&ssid=ua9jjwd7ts0000001786998933773&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/shivaay-trial-nut-mix-dryfruits-seeds-1kg/product-reviews/itm761b394bd37c6?pid=NDFHKHNCHTSVFHMT&lid=LSTNDFHKHNCHTSVFHMTRKOKRA&marketplace=FLIPKART
NKCG648GGWFJDMTV,Komol,500,https://www.flipkart.com/minprice-waterproof-pure-stainless-steel-silver-2mm-round-thin-neck-chain-sterling-plated/p/itmf073279e361ae?pid=NKCG648GGWFJDMTV&lid=LSTNKCG648GGWFJDMTVR3JP0W&marketplace=FLIPKART&store=mcr%2F96v&srno=b_1_4&otracker=browse&fm=organic&iid=24c3de78-6173-4bbc-aa2e-81a615935682.NKCG648GGWFJDMTV.SEARCH&ppt=browse&ppn=browse&ssid=wtjf5kfykg0000001786999400941&ov_redirect=true,https://www.flipkart.com/minprice-waterproof-pure-stainless-steel-silver-2mm-round-thin-neck-chain-sterling-plated/product-reviews/itmf073279e361ae?pid=NKCG648GGWFJDMTV&lid=LSTNKCG648GGWFJDMTVR3JP0W&marketplace=FLIPKART
NKCGJP3ZBF8GGZAS,Komol,90,https://www.flipkart.com/adoxy-short-size-19-20-inch-color-yellow-men-boys-gold-plated-plated-brass-chain/p/itme8ce479a553f2?pid=NKCGJP3ZBF8GGZAS&lid=LSTNKCGJP3ZBF8GGZASHB9AVS&hl_lid=&marketplace=FLIPKART&fm=eyJ3dHAiOiJyZWNvIiwicHJwdCI6InBwIiwibWlkIjoicHJvZHVjdFJlY29tbWVuZGF0aW9uL3NpbWlsYXIifQ%3D%3D,https://www.flipkart.com/adoxy-short-size-19-20-inch-color-yellow-men-boys-gold-plated-plated-brass-chain/product-reviews/itme8ce479a553f2?pid=NKCGJP3ZBF8GGZAS&lid=LSTNKCGJP3ZBF8GGZASHB9AVS&marketplace=FLIPKART
NKCGK3HCGVTYGWZD,Komol,140,https://www.flipkart.com/minprice-high-quality-6mm-patti-trendy-neck-gold-plated-plated-stainless-steel-chain/p/itm7c67bde16f7c7?pid=NKCGK3HCGVTYGWZD&lid=LSTNKCGK3HCGVTYGWZDJLNRFU&marketplace=FLIPKART&store=mcr%2F96v&srno=b_1_5&otracker=browse&fm=organic&iid=24c3de78-6173-4bbc-aa2e-81a615935682.NKCGK3HCGVTYGWZD.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/minprice-high-quality-6mm-patti-trendy-neck-gold-plated-plated-stainless-steel-chain/product-reviews/itm7c67bde16f7c7?pid=NKCGK3HCGVTYGWZD&lid=LSTNKCGK3HCGVTYGWZDJLNRFU&marketplace=FLIPKART
PWBGFJGA6KN2CUBJ,Chinmoy,665,https://www.flipkart.com/callmate-10000-mah-15-w-slim-pocket-size-power-bank/p/itmcf405aedc6f51?pid=PWBGFJGA6KN2CUBJ&lid=LSTPWBGFJGA6KN2CUBJ1XBH0O&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_8&otracker=browse&fm=neo%2Fmerchandising&iid=0f3fd74d-6cc4-4920-ba2e-08688ee8e6a7.PWBGFJGA6KN2CUBJ.SEARCH&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/callmate-10000-mah-15-w-slim-pocket-size-power-bank/product-reviews/itmcf405aedc6f51?pid=PWBGFJGA6KN2CUBJ&lid&marketplace=FLIPKART
PWBGR4KGPGR78CWA,Chinmoy,6216,https://www.flipkart.com/boat-10000-mah-22-5-w-slim-pocket-size-power-bank/p/itm8497509b70822?pid=PWBGR4KGPGR78CWA&lid=LSTPWBGR4KGPGR78CWAVKKGDK&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_1&otracker=browse&fm=neo%2Fmerchandising&iid=en_M9zgO-jhDfFE2n9GAer5C8fox57IHmCq63sLcFgDUt_8Rwvh22U--CZXzpVLa2pcU-Zp9OHWls9OLATucJMjTzotLn-s4QcJTCPj5CB_pw3Q0t1t08X1V9jZplSfbi11&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/boat-10000-mah-22-5-w-slim-pocket-size-power-bank/product-reviews/itm8497509b70822?pid=PWBGR4KGPGR78CWA&lid&marketplace=FLIPKART
PWBGVJFP9R39KAAM,Chinmoy,16968,https://www.flipkart.com/boat-20000-mah-22-5-w-slim-power-bank/p/itmd3c45739f05df?pid=PWBGVJFP9R39KAAM&lid=LSTPWBGVJFP9R39KAAMXWVKKO&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_31&otracker=browse&fm=neo%2Fmerchandising&iid=en_M9zgO-jhDfFE2n9GAer5C8fox57IHmCq63sLcFgDUt_smjChTw9j7K1mFjPW1p0bBuHIj4jhiluoPeQ8fGn2VN5AdWIjwiI4DRWCOgjX9jMnSNaBvDQsUjXWZpfOQxse&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/boat-20000-mah-22-5-w-slim-power-bank/product-reviews/itmd3c45739f05df?pid=PWBGVJFP9R39KAAM&lid&marketplace=FLIPKART
PWBH2GHHHZZB4D3U,Chinmoy,28872,https://www.flipkart.com/mi-10000-mah-22-5-w-power-bank/p/itm0bbd6e648368b?pid=PWBH2GHHHZZB4D3U&lid=LSTPWBH2GHHHZZB4D3UYLB8AB&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_3&otracker=browse&fm=neo%2Fmerchandising&iid=en_M9zgO-jhDfFE2n9GAer5C8fox57IHmCq63sLcFgDUt-oN-6rAebP8Y7nOprILIUWe3Y8dhgHMdVaW0BpJ5dW4jvVmqpQFyvzfAWn-217n9knSNaBvDQsUjXWZpfOQxse&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/mi-10000-mah-22-5-w-power-bank/product-reviews/itm0bbd6e648368b?pid=PWBH2GHHHZZB4D3U&lid&marketplace=FLIPKART
PWBH3VWYZDWTYBYS,Chinmoy,25516,https://www.flipkart.com/mi-20000-mah-33-w-power-bank/p/itme2dae8e64d942?pid=PWBH3VWYZDWTYBYS&lid=LSTPWBH3VWYZDWTYBYSUBRFWM&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_2&otracker=browse&fm=neo%2Fmerchandising&iid=en_M9zgO-jhDfFE2n9GAer5C8fox57IHmCq63sLcFgDUt-SvDEILvZhkBGy8DrzZ5-RN_xxH79eCpfd8q7UNEK1tqVamqHVxodJFE1buwqgK_3Q0t1t08X1V9jZplSfbi11&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/mi-20000-mah-33-w-power-bank/product-reviews/itme2dae8e64d942?pid=PWBH3VWYZDWTYBYS&lid&marketplace=FLIPKART
PWBH47ZDKZSZKJ3G,Chinmoy,1944,https://www.flipkart.com/boat-20000-mah-22-5-w-compact-pocket-size-power-bank/p/itma9b33d5c2eb51?pid=PWBH47ZDKZSZKJ3G&lid=LSTPWBH47ZDKZSZKJ3GDD6EF6&marketplace=FLIPKART&store=tyy%2F4mr%2Ffu6&srno=b_1_11&otracker=browse&fm=neo%2Fmerchandising&iid=en_M9zgO-jhDfFE2n9GAer5C8fox57IHmCq63sLcFgDUt_t-GCP1yyubUOBZbG71pMrsqdzJNodIlULvfVTp7g951uR-qZ1DVImoHZUsPtaJ-gnSNaBvDQsUjXWZpfOQxse&ppt=browse&ppn=browse&ssid=7ov3qapx800000001787002767295&ov_redirect=true&ov_redirect=true,https://www.flipkart.com/boat-20000-mah-22-5-w-compact-pocket-size-power-bank/product-reviews/itma9b33d5c2eb51?pid=PWBH47ZDKZSZKJ3G&lid&marketplace=FLIPKART
SARHPM7PDKCH6MRN,Komol,188,https://www.flipkart.com/anishi-fab-embroidered-bollywood-silk-blend-tissue-saree/p/itmfe3d180fe46c3?pid=SARHPM7PDKCH6MRN&lid=LSTSARHPM7PDKCH6MRNCUQOK7&marketplace=FLIPKART&store=clo&srno=b_1_7&otracker=browse&fm=organic&iid=bc99d84d-6fae-4bb9-afb7-834bda069f4e.SARHPM7PDKCH6MRN.SEARCH&ppt=browse&ppn=browse&ssid=uvafkoi9cw0000001786999861414&ov_redirect=true,https://www.flipkart.com/anishi-fab-embroidered-bollywood-silk-blend-tissue-saree/product-reviews/itmfe3d180fe46c3?pid=SARHPM7PDKCH6MRN&lid=LSTSARHPM7PDKCH6MRNCUQOK7&marketplace=FLIPKART
SHTEXVKRVCVYGJHK,Komol,250,https://www.flipkart.com/roadster-men-checkered-casual-dark-blue-grey-shirt/p/itmf3x5fpp8ngrex?pid=SHTEXVKRVCVYGJHK&lid=LSTSHTEXVKRVCVYGJHKG929ZJ&marketplace=FLIPKART&pageUID=1786998993592,https://www.flipkart.com/roadster-men-checkered-casual-dark-blue-grey-shirt/product-reviews/itmf3x5fpp8ngrex?pid=SHTEXVKRVCVYGJHK&lid=LSTSHTEXVKRVCVYGJHKG929ZJ&marketplace=FLIPKART
SHTGG22FYPH9YTF2,Komol,400,https://www.flipkart.com/indian-garage-co-men-checkered-casual-blue-shirt/p/itm43296bd2cbe36?pid=SHTGG22FYPH9YTF2&lid=LSTSHTGG22FYPH9YTF2HFZ5UA&marketplace=FLIPKART&store=clo%2Fash%2Faxc&srno=b_1_29&otracker=browse&fm=organic&iid=551edfef-868a-414a-8ddf-50bee5b4012b.SHTGG22FYPH9YTF2.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/indian-garage-co-men-checkered-casual-blue-shirt/product-reviews/itm43296bd2cbe36?pid=SHTGG22FYPH9YTF2&lid=LSTSHTGG22FYPH9YTF2HFZ5UA&marketplace=FLIPKART
SHTGWS2HJW3QYVYJ,Komol,10,https://www.flipkart.com/raymond-men-self-design-formal-green-shirt/p/itm40135f8eaf680?pid=SHTGWS2HJW3QYVYJ&lid=LSTSHTGWS2HJW3QYVYJJH1ISR&hl_lid=&marketplace=FLIPKART&fm=eyJ3dHAiOiJyZWNvIiwicHJwdCI6InBwIiwibWlkIjoicHJvZHVjdFJlY29tbWVuZGF0aW9uL3NpbWlsYXIifQ%3D%3D&pageUID=1786999037447,https://www.flipkart.com/raymond-men-self-design-formal-green-shirt/product-reviews/itm40135f8eaf680?pid=SHTGWS2HJW3QYVYJ&lid=LSTSHTGWS2HJW3QYVYJJH1ISR&marketplace=FLIPKART
SHTHD2KH4FXWCTC7,Komol,90,https://www.flipkart.com/allen-solly-men-solid-casual-white-shirt/p/itm9d6de29cbbd84?pid=SHTHD2KH4FXWCTC7&lid=LSTSHTHD2KH4FXWCTC7UCIJQM&marketplace=FLIPKART&store=clo%2Fash%2Faxc&spotlightTagId=default_BestsellerId_clo%2Fash%2Faxc&srno=b_1_4&otracker=browse&fm=organic&iid=551edfef-868a-414a-8ddf-50bee5b4012b.SHTHD2KH4FXWCTC7.SEARCH&ppt=browse&ppn=browse&ssid=8y3y6z5ctc0000001786998908678&ov_redirect=true,https://www.flipkart.com/allen-solly-men-solid-casual-white-shirt/product-reviews/itm9d6de29cbbd84?pid=SHTHD2KH4FXWCTC7&lid=LSTSHTHD2KH4FXWCTC7UCIJQM&marketplace=FLIPKART
SOCHZY7XESNBSB4P,Komol,72,https://www.flipkart.com/bahuzo-men-color-block-graphic-print-ankle-length/p/itm2f989c2b0f932?pid=SOCHZY7XESNBSB4P&lid=LSTSOCHZY7XESNBSB4PLIADJA&marketplace=FLIPKART&store=clo&srno=b_1_4&otracker=browse&fm=organic&iid=bc99d84d-6fae-4bb9-afb7-834bda069f4e.SOCHZY7XESNBSB4P.SEARCH&ppt=browse&ppn=browse&ssid=uvafkoi9cw0000001786999861414&ov_redirect=true,https://www.flipkart.com/bahuzo-men-color-block-graphic-print-ankle-length/product-reviews/itm2f989c2b0f932?pid=SOCHZY7XESNBSB4P&lid=LSTSOCHZY7XESNBSB4PLIADJA&marketplace=FLIPKART
TROH83MYGDDFFCV5,Komol,15,https://www.flipkart.com/maleno-slim-fit-men-light-green-trousers/p/itmb4040b62478f5?pid=TROH83MYGDDFFCV5&lid=LSTTROH83MYGDDFFCV5DXWUUG&marketplace=FLIPKART&store=clo&srno=b_1_19&otracker=browse&fm=organic&iid=399145ae-d764-4d3a-9374-d3a72aa6276f.TROH83MYGDDFFCV5.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/maleno-slim-fit-men-light-green-trousers/product-reviews/itmb4040b62478f5?pid=TROH83MYGDDFFCV5&lid=LSTTROH83MYGDDFFCV5DXWUUG&marketplace=FLIPKART
TROHCGKMRC5PGCGY,Komol,428,https://www.flipkart.com/indiclub-relaxed-men-cream-trousers/p/itme8c3b7cb39f30?pid=TROHCGKMRC5PGCGY&lid=LSTTROHCGKMRC5PGCGYOYDKDO&marketplace=FLIPKART&store=clo&srno=b_1_29&otracker=browse&fm=organic&iid=399145ae-d764-4d3a-9374-d3a72aa6276f.TROHCGKMRC5PGCGY.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/indiclub-relaxed-men-cream-trousers/product-reviews/itme8c3b7cb39f30?pid=TROHCGKMRC5PGCGY&lid=LSTTROHCGKMRC5PGCGYOYDKDO&marketplace=FLIPKART
TROHFUVXWGFHFKUY,Komol,74,https://www.flipkart.com/broadstar-straight-fit-men-beige-trousers/p/itm1805338c7649c?pid=TROHFUVXWGFHFKUY&lid=LSTTROHFUVXWGFHFKUYTONJYZ&marketplace=FLIPKART&store=clo&srno=b_1_4&otracker=browse&fm=organic&iid=399145ae-d764-4d3a-9374-d3a72aa6276f.TROHFUVXWGFHFKUY.SEARCH&ppt=browse&ppn=browse&ssid=lzr2idrwr40000001786998338245&ov_redirect=true,https://www.flipkart.com/broadstar-straight-fit-men-beige-trousers/product-reviews/itm1805338c7649c?pid=TROHFUVXWGFHFKUY&lid=LSTTROHFUVXWGFHFKUYTONJYZ&marketplace=FLIPKART
TROHGDYNK94NKXZY,Komol,240,https://www.flipkart.com/chartou-regular-fit-men-multicolor-trousers/p/itm1d5a4ec73f29a?pid=TROHGDYNK94NKXZY&lid=LSTTROHGDYNK94NKXZYKZF2FY&marketplace=FLIPKART&pageUID=1786999122226,https://www.flipkart.com/chartou-regular-fit-men-multicolor-trousers/product-reviews/itm1d5a4ec73f29a?pid=TROHGDYNK94NKXZY&lid=LSTTROHGDYNK94NKXZYKZF2FY&marketplace=FLIPKART
TROHGJA9Y4VSZBHS,Komol,310,https://www.flipkart.com/indiclub-regular-fit-men-beige-trousers/p/itm11de6a8400133?pid=TROHGJA9Y4VSZBHS&lid=LSTTROHGJA9Y4VSZBHSTETL6P&marketplace=FLIPKART&store=clo&srno=b_1_14&otracker=browse&fm=organic&iid=399145ae-d764-4d3a-9374-d3a72aa6276f.TROHGJA9Y4VSZBHS.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/indiclub-regular-fit-men-beige-trousers/product-reviews/itm11de6a8400133?pid=TROHGJA9Y4VSZBHS&lid=LSTTROHGJA9Y4VSZBHSTETL6P&marketplace=FLIPKART
TROHKVZZ6TJNGCR4,Komol,68,https://www.flipkart.com/metronaut-regular-fit-men-beige-trousers/p/itm776cdb7b04c7e?pid=TROHKVZZ6TJNGCR4&lid=LSTTROHKVZZ6TJNGCR4M8YGH7&marketplace=FLIPKART&store=clo&srno=b_1_16&otracker=browse&fm=organic&iid=399145ae-d764-4d3a-9374-d3a72aa6276f.TROHKVZZ6TJNGCR4.SEARCH&ppt=browse&ppn=browse&ov_redirect=true,https://www.flipkart.com/metronaut-regular-fit-men-beige-trousers/product-reviews/itm776cdb7b04c7e?pid=TROHKVZZ6TJNGCR4&lid=LSTTROHKVZZ6TJNGCR4M8YGH7&marketplace=FLIPKART
VESGWV8PNPBFS39Y,Komol,2583,https://www.flipkart.com/dollar-men-vest/p/itmbf8ff150efe5d?pid=VESGWV8PNPBFS39Y&store=clo&spotlightTagId=default_BestsellerId_clo&srno=b_1_24&otracker=browse&fm=organic&iid=bc99d84d-6fae-4bb9-afb7-834bda069f4e.VESGWV8PNPBFS39Y.SEARCH&ppt=browse&ppn=browse&ssid=uvafkoi9cw0000001786999861414&ov_redirect=true,https://www.flipkart.com/dollar-men-vest/product-reviews/itmbf8ff150efe5d?pid=VESGWV8PNPBFS39Y&lid=LSTVESGWV8PNPBFS39YJZTWEE&aid=overall&certifiedBuyer=false&sortOrder=NEGATIVE_FIRST&pageUID=1786999997152
